Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
AT5G47380	-0.864825731399803	-1.47871777501935	-0.507837571917321	0.616933962948546	0.729017360015197	-5.13308833532363
AT4G22850	-0.0697643374144867	3.53227590559699	-0.507789270520562	0.616967253447396	0.729017360015197	-6.3337462921114
AT4G05050	-0.0471559794047334	8.69418793143248	-0.507665105512469	0.617052834874413	0.729043315920071	-6.6980748970143
AT2G38040	0.0384485378781143	8.30136956612654	0.507657047467824	0.617058389119825	0.729043315920071	-6.70252773192122
AT5G23760	0.0584134040381512	4.05276234887017	0.507381306641728	0.617248465807622	0.7292021118431	-6.43442080346598
AT3G54826	0.0595563620816368	4.00875874054669	0.507361707129545	0.617261977406464	0.7292021118431	-6.41340149465097
AT5G54370	-0.25096143491166	5.85790424795846	-0.506911166891457	0.617572611186625	0.729528195226341	-6.67176050104603
AT5G10770	-0.0820439029625248	6.68411320361668	-0.506836672051846	0.617623980190198	0.729547994083233	-6.705937525191
AT3G10330	-0.0720406379501277	4.67460842922515	-0.50669944229772	0.617718614226628	0.729581416919273	-6.54055302813122
AT3G11820	-0.16226458881784	5.57794405203539	-0.506695264012077	0.617721495691422	0.729581416919273	-6.62195783162137
AT1G08110	0.0359712709115065	6.23938602164216	0.50657947308043	0.617801350929033	0.729598175089236	-6.69332530343827
AT3G17670	0.139801880769041	2.24957905433224	0.506574317881731	0.617804906325562	0.729598175089236	-6.03896583096293
AT2G28350	-0.0478155564498239	5.11743493409728	-0.506447117963757	0.617892635600631	0.729660901824061	-6.6011217710486
AT1G13000	0.0810834766098774	4.83741938712291	0.506209397426975	0.618056606192318	0.72977263349298	-6.56974495156824
AT5G67320	0.0790291566555439	6.06634005263508	0.50617413569645	0.618080930134298	0.72977263349298	-6.69009791885605
AT1G31880	0.156979219798997	1.38664262745335	0.506138186509484	0.618105728754323	0.72977263349298	-5.85074330280234
AT2G04560	0.11395732030124	1.95759081831058	0.506109193499402	0.618125729175387	0.72977263349298	-5.99971705485295
AT3G07760	0.0394481749873323	5.24110288502286	0.506030248162522	0.618180190048246	0.729796057695846	-6.60902061712613
AT5G11610	-0.192421711015679	0.380547313954361	-0.505339814030285	0.618656585797853	0.730295505357056	-5.56942556778081
AT4G38350	-0.0539098579169943	6.93867198716613	-0.505316696718448	0.618672539595176	0.730295505357056	-6.70806438490284
AT5G10290	-0.053385925590355	5.54631129097995	-0.50522630950714	0.618734919775097	0.730328243958735	-6.65082943069535
AT3G48343	0.411657768502659	-0.352359929661861	0.505064076272038	0.618846891446801	0.730397316538442	-5.2957026081425
AT2G27960	-0.0602595204842391	4.98671078439544	-0.505041120855081	0.618862735801381	0.730397316538442	-6.59662156083211
AT1G78560	-0.0600257627083902	5.1466958620755	-0.504981564052872	0.618903844157366	0.730404939807259	-6.60531942666941
AT1G10657	-0.800806268667295	-1.45461351857733	-0.504927102491164	0.618941436706453	0.73040841324369	-5.10734675214307
AT3G54230	0.0475833060130428	6.04507680866195	0.50470861266809	0.619092261898052	0.730509495126815	-6.68572122023324
AT3G23710	0.0767577553913803	3.37501346458625	0.504665134147121	0.619122277507738	0.730509495126815	-6.28615082445395
AT5G44100	-0.0487080010303051	6.41270647086025	-0.504652419833254	0.619131055025411	0.730509495126815	-6.70269315828761
AT4G18750	0.149127189771237	1.16717060434441	0.504578596505091	0.619182021221964	0.730528740547322	-5.85122979461492
AT2G28660	0.0734587992238254	4.09221095165215	0.504386592982753	0.619314585942271	0.730644250708702	-6.43160705490275
AT1G66345	0.0923821012921096	2.48102255437537	0.504134207113811	0.619488860584825	0.730712579340328	-6.07352301710431
AT5G08670	-0.052670370785826	9.41541253523256	-0.504122123219542	0.619497205195296	0.730712579340328	-6.68935808192767
AT4G31270	0.0957425465860386	2.35488044690625	0.504072432060963	0.619531520295975	0.730712579340328	-6.08672006551291
AT1G14450	0.0514203000594291	5.92132823844946	0.504061791065312	0.619538868737783	0.730712579340328	-6.68187693122166
AT1G74420	-0.246833451841135	-0.34345009672595	-0.504051722176804	0.619545822132338	0.730712579340328	-5.46670065464527
AT1G56510	-1.7200734649166	0.847047138872179	-0.503929534335012	0.619630205785912	0.730771217297025	-5.37976537373685
AT1G08280	-0.126372826670924	4.26184691944655	-0.503800838914022	0.61971908943099	0.730829142481407	-6.50670515656929
AT1G26945	0.176248203059348	2.03764076217479	0.503744662669846	0.619757889491876	0.730829142481407	-5.97484053191389
AT4G04614	0.0579590513678658	4.16821274144511	0.503707830918495	0.619783329228658	0.730829142481407	-6.44515967780714
AT3G29644	-0.11978462351797	1.48367364054953	-0.503362840742833	0.620021638101894	0.731069254457318	-6.01040049402991
AT5G50350	0.0517264646141724	4.55428960872099	0.503210438080181	0.62012692694413	0.731152504054044	-6.51958906908147
AT1G68180	0.271570218899777	-0.849179471844397	0.502946038219566	0.620309609963546	0.731326989822793	-5.41227666819867
AT4G25300	-0.084088594561055	2.76708802281644	-0.50269024658945	0.620486369203621	0.731458562259779	-6.11102917425124
AT4G20362	0.106026696262076	3.693213774916	0.502684113398724	0.620490607700634	0.731458562259779	-6.32014747230861
AT5G52840	0.04715026111404	6.86737766131173	0.502633108904768	0.620525856174093	0.73145920976066	-6.70942433919961
AT2G33710	0.180107252422558	2.69979980222135	0.502135814690273	0.620869578101416	0.731823457077714	-6.16457049494133
AT5G33390	-0.420841630746135	-2.70374592023487	-0.5020816178903	0.620907043449471	0.731826697003906	-4.94370194321877
AT5G01030	-0.0653952809570981	4.12682643019605	-0.502007776400953	0.620958090544453	0.731845943680927	-6.44663849344208
AT4G18930	-0.092713257754216	5.44263813911037	-0.501938434639826	0.6210060287328	0.731861524329816	-6.64839725423409
AT2G43600	-0.161857827915825	1.43031612728647	-0.501825897638462	0.621083832857179	0.731912298559332	-5.8790227171112
AT5G54610	0.398806978818588	-3.99255006756229	0.501595731032792	0.621242976123858	0.732057495443422	-4.98241957953457
AT5G47890	0.0352012565392119	6.65395728952824	0.501547251264193	0.621276498742069	0.732057495443422	-6.70763533725864
AT1G15340	-0.0595972022199911	7.00416009326845	-0.501444885856184	0.621347284784009	0.732099981177515	-6.71019574169631
AT5G50780	-0.0690459357750717	4.648804363098	-0.50125472917446	0.621478788790739	0.732213998865906	-6.54090399911804
AT1G09270	-0.0554709608440822	6.88064335547253	-0.501036417365278	0.621629779655176	0.732344402657313	-6.71010447099315
AT4G18490	-0.102817384632685	2.0012774609318	-0.500966769778294	0.621677953573201	0.732344402657313	-6.02755454944477
AT1G62600	-0.0614573772817506	5.11830841845135	-0.500944012454875	0.621693694760561	0.732344402657313	-6.59924887291887
AT4G34790	-0.38138722665771	-2.04584146518993	-0.500564093479942	0.621956511273984	0.732565308374641	-5.14983172831218
AT1G64570	-0.0594403703538182	5.22955082023041	-0.500559763484057	0.621959506933278	0.732565308374641	-6.61687768843919
AT1G07745	0.127894656273714	2.19970840656599	0.500522223810525	0.621985478619038	0.732565308374641	-6.05201378570972
AT1G21550	-0.431431793024969	-1.22081674536372	-0.500315384794087	0.622128588499807	0.732691807479539	-5.22679176699786
ATMG00560	0.317453491737549	-0.0268278118791831	0.500266522339211	0.622162398191829	0.732691807479539	-5.53510144909913
AT1G48550	0.0539690802562043	3.53080951004755	0.500077497986692	0.622293199008519	0.732787477976076	-6.32403213132395
AT3G26920	0.0655990623815916	3.49603741707291	0.500015994547656	0.622335760837037	0.732787477976076	-6.3212277820856
AT3G16670	-1.79058791041794	-0.100103936977622	-0.499998420032156	0.622347923064786	0.732787477976076	-5.24215571812018
AT5G64900	-0.155613311735474	1.94511418744546	-0.499907683433373	0.622410717975393	0.732820483407132	-6.02382202514435
AT5G26190	0.333843933559342	-1.07007806632036	0.499263109149777	0.622856885108502	0.733304838764995	-5.39120343935667
AT2G38950	-0.0314908264808142	5.35547287714085	-0.499074126377549	0.622987725082101	0.733417918280503	-6.62927063197002
AT5G05810	0.180198400802738	0.746828737324642	0.498935298920459	0.623083848764718	0.733490117382044	-5.67509967317771
AT4G36910	0.0934404728072633	3.39727202189156	0.498778933512501	0.62319212392669	0.733576612261259	-6.29590847355688
AT1G63590	-0.416190780247341	-3.65535185335729	-0.498708677797649	0.623240775315596	0.733592916614706	-4.91836104520642
AT4G37340	-0.139878632196727	3.20352734026454	-0.498657756740619	0.623276038748563	0.733593461575639	-6.26024413026468
AT5G52990	0.0732459103487955	4.21630292614202	0.498546638864369	0.623352992409568	0.733643072971565	-6.44085240745211
AT4G12980	-0.157937216374824	3.83658734344435	-0.498003140230647	0.623729450989351	0.734045155585949	-6.39889186779406
AT5G22350	-0.0530744235956675	5.43134689831367	-0.497908396319475	0.62379508690796	0.734081417519108	-6.64569979729143
AT1G58848	-0.348613790071765	-1.19264379140162	-0.497765332520971	0.623894203564602	0.734157073302547	-5.19215601150834
AT1G49580	-0.117925088902794	6.6733628550234	-0.497470929534884	0.624098193190223	0.734356121264298	-6.7098829928621
AT2G36780	-0.702334227512126	-3.14210381720213	-0.497409803280163	0.624140550995331	0.734364970695556	-4.95835659067504
AT2G18465	0.0714106423601191	3.61297584530353	0.49719200417676	0.624291487036388	0.734438315929445	-6.36413261837008
AT2G28671	-0.196705353959455	0.998267616429831	-0.497190762150548	0.624292347816312	0.734438315929445	-5.74070524995818
AT5G65760	0.0524802695988109	5.39310769253536	0.49716903027999	0.62430740906735	0.734438315929445	-6.64047347231297
AT5G24340	-0.0500537512999832	3.5024830765597	-0.497014971392397	0.624414184257561	0.734522935499407	-6.31970480920984
AT4G24350	-0.884510282639642	-0.476339704572936	-0.49678836517845	0.624571255966452	0.734666708095129	-5.26110690678159
AT3G02850	0.104616957411375	5.67195616213592	0.496678920728185	0.624647123760346	0.734681002560204	-6.68729192127763
AT3G14590	-0.104208601186705	5.08040823539806	-0.496670282005417	0.624653112376021	0.734681002560204	-6.60356096087392
AT3G56820	-0.0679711649638994	3.37779019830683	-0.496353458433016	0.624872762143937	0.734898338874928	-6.29608588927065
AT1G16350	-0.0546471476127808	6.82781734407753	-0.496137385252727	0.625022583468476	0.734968062557673	-6.71271740802095
AT1G49990	-0.263519612934469	-1.04948423945612	-0.496128767739066	0.625028559045238	0.734968062557673	-5.26456092399678
AT1G66173	0.165046431342608	0.447606850617983	0.496117108171203	0.625036644092571	0.734968062557673	-5.61497170552396
AT4G10930	-0.0762651667582857	5.13787620507119	-0.496026738385101	0.625099310493538	0.735000751071162	-6.61609158220369
AT2G20721	0.195384547242483	-0.0654774708987266	0.495928120980533	0.625167699478141	0.735014247877897	-5.52805204149131
AT3G12480	0.0538422195184234	5.28982095517551	0.495890785843698	0.625193591472433	0.735014247877897	-6.62763485699609
AT4G18140	-0.0790485483500278	4.76069085119211	-0.495859349931173	0.625215392727636	0.735014247877897	-6.54195745977034
AT4G22513	-1.48883578598903	-2.35009789716932	-0.495707450623465	0.625320742031731	0.735097102499939	-4.9639894426885
AT5G11450	-0.204848825883279	3.86606550556295	-0.495532796463523	0.625441883051801	0.73519851083098	-6.40022641604053
AT1G26890	0.146304637765655	0.295106279702806	0.495447557432675	0.625501009224738	0.735227014300072	-5.64843503980271
AT3G24500	-0.199984709319722	5.26407760222751	-0.495334351919324	0.625579538386662	0.73527624284815	-6.622803947828
AT5G57860	0.0610179047556798	4.02935114540816	0.495286619052667	0.625612651410076	0.73527624284815	-6.44629362885895
AT5G63110	-0.0528606482058089	5.08145739721468	-0.494654181412875	0.626051459664206	0.735750948861095	-6.60512547731928
AT1G15120	0.0484769227117869	7.19248413516378	0.494580156263915	0.626102830308725	0.735770301199014	-6.71368278380905
AT2G46340	-0.0763841977143072	6.90971912470771	-0.494424194388974	0.626211068309313	0.735856475832561	-6.71322269127055
AT5G46860	0.0648255751454796	6.18793472778825	0.493982959562625	0.626517333412316	0.73617054611591	-6.69835847479942
AT1G11530	0.206580317136049	2.25839940102482	0.493905127328217	0.626571364651729	0.73617054611591	-5.9988698427591
AT5G44930	-0.0857200161939429	1.9719846040141	-0.493850699686504	0.626609149670798	0.73617054611591	-6.00388006357586
AT1G48040	0.0648338214617645	3.36653704744154	0.493789299269812	0.626651776626373	0.73617054611591	-6.29288638238672
AT3G48110	-0.0821660912501168	5.01501788456695	-0.493787602765492	0.626652954435669	0.73617054611591	-6.58925190061648
AT1G79810	-0.0482119281939113	4.43835956505794	-0.493625157736617	0.626765737701703	0.736260778339531	-6.51613864655896
AT5G27450	-0.0633784435720219	5.94274284253483	-0.493576362913231	0.626799617081652	0.736260778339531	-6.68504979837333
AT2G16050	0.174298020652238	2.06369591766285	0.493489655549456	0.626859822105416	0.736290469158198	-6.03653035635379
AT1G04770	-0.109504639892551	4.19995923359974	-0.493350424023577	0.62695650272336	0.73636299740408	-6.50279745940384
AT5G10050	-0.0597418057933732	4.3619707970353	-0.493260914051642	0.627018660954421	0.736391311014035	-6.48971082613633
AT1G12805	0.415260353590828	2.9298206093251	0.493215100979749	0.627050475934626	0.736391311014035	-6.18725578137796
AT1G72770	-0.0520299106863149	6.27032528833786	-0.493091889017918	0.627136044425414	0.73644982399476	-6.70018210161043
AT4G18253	-0.69005307668966	-3.22611203501579	-0.493042749135488	0.627170172692312	0.73644982399476	-4.99022382578494
AT5G28350	-0.0391235859858474	5.71700492635375	-0.49295084436479	0.627234004011947	0.73646196605846	-6.67506242881311
AT1G06360	-1.3772288489554	-1.40982515338054	-0.492898030720944	0.62727068642956	0.73646196605846	-5.15716899844492
AT5G24110	-0.703308599903709	-1.6202009103111	-0.492876958627308	0.627285322608143	0.73646196605846	-5.15709034716215
AT1G04237	0.243491666789935	-0.932967569790843	0.492705579917428	0.627404364061737	0.736555521179807	-5.3369350210646
AT1G13190	0.0556643098101919	5.69236231841139	0.492661634629066	0.627434890598946	0.736555521179807	-6.65906842190952
AT4G08580	0.0730029191906976	4.65444347150782	0.492553268747018	0.627510169743799	0.736602872157216	-6.54433116633795
AT3G05050	-0.076426604722867	6.42586346138579	-0.492303173056904	0.627683921033422	0.736765802961442	-6.708847262554
AT2G37940	0.0514146289383008	6.45389883245861	0.492232375543715	0.627733110870132	0.73678251543109	-6.70767490084674
ATMG00510	-0.230021885643834	2.4504354256469	-0.492177465732154	0.627771263216628	0.736786271844915	-6.05252593376954
AT3G12140	0.0378794701227232	5.2517351670405	0.491831262584304	0.628011836128144	0.737027586325647	-6.62710107813875
AT3G12380	0.0446771911604573	4.3436380940547	0.491728344483238	0.628083361016014	0.737070492134809	-6.49468592599518
AT1G62570	-0.10071765181937	7.13218624505531	-0.491597601471598	0.628174228762571	0.7371360911999	-6.7152913768054
AT5G37790	0.0430566079810264	6.10171978729754	0.491418583991329	0.628298657580678	0.737241063278636	-6.69881835794885
AT3G05220	0.0552099878692411	6.54396794204412	0.491223543189343	0.628434236563303	0.737359106465236	-6.70962098656144
AT1G29040	0.0429934205080658	4.7449917134815	0.491035055715862	0.628565272911579	0.737471806811158	-6.56175423151044
AT1G06950	0.0800886317172802	6.7279073120181	0.490919420777861	0.628645668452995	0.73747804951645	-6.71455240685917
AT1G48605	0.124140891329471	2.16471391514167	0.490909458122094	0.628652595240933	0.73747804951645	-6.00698262706697
AT3G20560	0.067133157874868	4.5868666546264	0.490812560140577	0.628719967839907	0.73747804951645	-6.52852622924726
AT1G74290	0.271469355017158	-0.56375083921289	0.490803305155206	0.628726402950745	0.73747804951645	-5.39368452954799
AT3G59530	-0.161892020838649	1.26127559898372	-0.490775815044729	0.628745517358142	0.73747804951645	-5.81787421026666
AT3G24200	-0.048676007119492	5.36644791837213	-0.490690653498455	0.62880473353042	0.737506469861529	-6.64112332411175
AT5G28830	-0.0656268428370552	3.79434498668679	-0.49054378962073	0.628906859784294	0.737579712118951	-6.39948444342325
AT5G66610	0.110415868189144	1.8156805114616	0.490452964873802	0.628970021343803	0.737579712118951	-5.97566051826928
AT1G51420	-0.161435439473757	4.72091977539403	-0.490449905148523	0.628972149195933	0.737579712118951	-6.59016113166183
AT4G22160	-0.102303629032688	3.34594447591304	-0.490272553082967	0.629095492383878	0.737683316429445	-6.32719037066394
